User,Activity,Timeframe,X axis,Y axis,Z axis
1,p_stand,1474.914904,0.78,-0.666,-0.068
1,p_stand,1474.964952,0.678,-0.728,-0.116
1,p_stand,1475.015,0.718,-0.626,-0.116
1,p_stand,1475.065048,0.632,-0.702,-0.096
1,p_stand,1475.114904,0.63,-0.866,-0.1
1,p_stand,1475.164952,0.646,-0.712,-0.226
1,p_stand,1475.215,0.6,-0.808,-0.186
1,p_stand,1475.265048,0.534,-0.926,-0.16
1,p_stand,1475.515904,0.56,-0.756,-0.08
1,p_stand,1475.565952,0.656,-0.748,0.012
1,p_stand,1475.616,0.62,-0.714,0.184
1,p_stand,1475.666048,0.734,-0.544,0.064
1,p_stand,1475.715904,0.652,-0.828,0.13
1,p_stand,1475.765952,0.686,-0.73,0.102
1,p_stand,1475.816,0.67,-0.72,0.016
1,p_stand,1475.866048,0.626,-0.686,0.016
1,p_stand,1475.915904,0.706,-0.702,0.056
1,p_stand,1475.965952,0.654,-0.782,0.046
1,p_stand,1476.016,0.63,-0.8,0.024
1,p_stand,1476.066048,0.598,-0.786,0.006
1,p_stand,1476.115904,0.572,-0.814,-0.02
1,p_stand,1476.165952,0.554,-0.798,-0.056
1,p_stand,1476.216,0.582,-0.76,-0.074
1,p_stand,1476.266048,0.54,-0.766,-0.084
1,p_stand,1476.315904,0.578,-0.762,-0.122
1,p_stand,1476.365952,0.56,-0.826,-0.1
1,p_stand,1476.416,0.53,-0.776,-0.176
1,p_stand,1476.466048,0.462,-0.808,-0.16
1,p_stand,1476.516904,0.516,-0.794,-0.2
1,p_stand,1476.566952,0.52,-0.8,-0.196
1,p_stand,1476.617,0.594,-0.762,-0.22
1,p_stand,1476.667048,0.51,-0.8,-0.272
1,p_stand,1476.716904,0.542,-0.826,-0.258
1,p_stand,1476.766952,0.502,-0.808,-0.192
1,p_stand,1476.817,0.478,-0.75,-0.24
1,p_stand,1476.867048,0.526,-0.794,-0.11
1,p_stand,1476.916904,0.534,-0.74,-0.084
1,p_stand,1476.966952,0.504,-0.832,-0.148
1,p_stand,1477.017,0.59,-0.82,-0.064
1,p_stand,1477.067048,0.594,-0.824,-0.042
1,p_stand,1477.116904,0.536,-0.852,-0.048
1,p_stand,1477.166952,0.6,-0.826,0.008
1,p_stand,1477.217,0.604,-0.798,-0.032
1,p_stand,1477.267048,0.59,-0.76,-0.058
1,p_stand,1477.316904,0.518,-0.872,-0.074
1,p_stand,1477.366952,0.462,-0.804,-0.042
1,p_stand,1477.417,0.446,-0.842,-0.05
1,p_stand,1477.467048,0.39,-0.778,-0.046
1,p_stand,1477.517904,0.486,-0.872,-0.068
1,p_stand,1477.567952,0.354,-0.738,-0.124
1,p_stand,1477.618,0.334,-0.888,-0.196
1,p_stand,1477.668048,0.384,-0.778,-0.276
1,p_stand,1477.717904,0.454,-0.824,-0.338
1,p_stand,1477.767952,0.454,-0.724,-0.386
1,p_stand,1477.818,0.422,-0.782,-0.328
1,p_stand,1477.868048,0.54,-0.75,-0.224
1,p_stand,1477.917904,0.434,-0.832,-0.302
1,p_stand,1477.967952,0.528,-0.784,-0.264
1,p_stand,1478.018,0.53,-0.794,-0.296
1,p_stand,1478.068048,0.518,-0.73,-0.276
1,p_stand,1478.117904,0.536,-0.754,-0.36
1,p_stand,1478.167952,0.528,-0.734,-0.264
1,p_stand,1478.218,0.552,-0.738,-0.308
1,p_stand,1478.268048,0.542,-0.738,-0.28
1,p_stand,1478.317904,0.528,-0.762,-0.264
1,p_stand,1478.367952,0.574,-0.702,-0.324
1,p_stand,1478.418,0.578,-0.724,-0.324
1,p_stand,1478.468048,0.566,-0.706,-0.318
1,p_stand,1478.518904,0.576,-0.686,-0.292
1,p_stand,1478.568952,0.562,-0.736,-0.312
1,p_stand,1478.619,0.606,-0.832,-0.344
1,p_stand,1478.669048,0.624,-0.712,-0.372
1,p_stand,1478.718904,0.658,-0.698,-0.282
1,p_stand,1478.768952,0.59,-0.76,-0.288
1,p_stand,1478.819,0.646,-0.654,-0.202
1,p_stand,1478.869048,0.656,-0.708,-0.248
1,p_stand,1478.918904,0.574,-0.682,-0.222
1,p_stand,1478.968952,0.56,-0.746,-0.24
1,p_stand,1479.019,0.604,-0.746,-0.264
1,p_stand,1479.069048,0.574,-0.738,-0.26
1,p_stand,1479.118904,0.56,-0.754,-0.232
1,p_stand,1479.168952,0.486,-0.708,-0.208
1,p_stand,1479.219,0.574,-0.73,-0.232
1,p_stand,1479.269048,0.526,-0.712,-0.328
1,p_stand,1479.318904,0.582,-0.734,-0.296
1,p_stand,1479.368952,0.54,-0.756,-0.25
1,p_stand,1479.419,0.488,-0.89,-0.254
1,p_stand,1479.469048,0.448,-0.776,-0.218
1,p_stand,1479.519904,0.434,-0.738,-0.058
1,p_stand,1479.569952,0.316,-0.664,-0.306
1,p_stand,1479.62,0.608,-0.89,-0.188
1,p_stand,1479.670048,0.568,-0.788,-0.25
1,p_stand,1479.719904,0.472,-0.914,-0.242
1,p_stand,1479.769952,0.45,-0.928,-0.26
1,p_stand,1479.82,0.494,-0.698,-0.29
1,p_stand,1479.870048,0.556,-0.686,-0.232
1,p_stand,1479.919904,0.566,-0.864,-0.25
1,p_stand,1479.969952,0.486,-0.708,-0.19
1,p_stand,1480.02,0.56,-0.832,-0.104
1,p_stand,1480.070048,0.486,-0.67,-0.242
1,p_stand,1480.119904,0.546,-0.738,-0.116
1,p_stand,1480.169952,0.51,-0.792,-0.132
1,p_stand,1480.22,0.554,-0.594,-0.132
1,p_stand,1480.270048,0.642,-0.85,-0.034
1,p_stand,1480.319904,0.572,-0.85,-0.048
1,p_stand,1480.369952,0.59,-0.808,-0.064
1,p_stand,1480.42,0.624,-0.8,-0.004
1,p_stand,1480.470048,0.638,-0.784,0.056
1,p_stand,1480.519904,0.64,-0.736,-0.01
1,p_stand,1480.569952,0.614,-0.814,-0.004
1,p_stand,1480.62,0.488,-0.776,-0.05
1,p_stand,1480.670048,0.55,-0.786,-0.072
1,p_stand,1480.720904,0.55,-0.8,-0.148
1,p_stand,1480.770952,0.55,-0.89,-0.104
1,p_stand,1480.821,0.572,-0.798,-0.09
1,p_stand,1480.871048,0.582,-0.818,-0.082
1,p_stand,1480.920904,0.566,-0.762,-0.074
1,p_stand,1480.970952,0.56,-0.858,-0.04
1,p_stand,1481.021,0.528,-0.678,-0.09
1,p_stand,1481.071048,0.574,-0.85,-0.064
1,p_stand,1481.120904,0.56,-0.816,-0.02
1,p_stand,1481.170952,0.59,-0.826,0.014
1,p_stand,1481.221,0.608,-0.932,0.024
1,p_stand,1481.271048,0.55,-0.882,0.008
1,p_stand,1481.320904,0.508,-0.976,0.12
1,p_stand,1481.370952,0.398,-0.762,0.192
1,p_stand,1481.421,0.4,-0.946,0.348
1,p_stand,1481.471048,0.384,-0.874,0.408
1,p_stand,1481.520904,0.38,-0.804,0.422
1,p_stand,1481.570952,0.416,-0.784,0.428
1,p_stand,1481.621,0.422,-0.658,0.51
1,p_stand,1481.671048,0.45,-0.602,0.51
1,p_stand,1481.721904,0.486,-0.61,0.502
1,p_stand,1481.771952,0.504,-0.664,0.584
1,p_stand,1481.822,0.454,-0.664,0.654
1,p_stand,1481.872048,0.448,-0.718,0.646
1,p_stand,1481.921904,0.43,-0.698,0.752
1,p_stand,1481.971952,0.368,-0.678,0.678
1,p_stand,1482.022,0.448,-0.642,0.726
1,p_stand,1482.072048,0.416,-0.528,0.7
1,p_stand,1482.121904,0.486,-0.588,0.752
1,p_stand,1482.171952,0.43,-0.554,0.718
1,p_stand,1482.222,0.476,-0.544,0.728
1,p_stand,1482.272048,0.496,-0.528,0.776
1,p_stand,1482.321904,0.48,-0.402,0.736
1,p_stand,1482.371952,0.472,-0.356,0.782
1,p_stand,1482.422,0.382,-0.382,0.72
1,p_stand,1482.472048,0.448,-0.172,0.656
1,p_stand,1482.521904,0.336,-0.244,0.856
1,p_stand,1482.571952,0.432,0.048,0.55
1,p_stand,1482.622,0.926,-0.708,1.016
1,p_stand,1482.672048,0.59,-0.392,0.82
1,p_stand,1482.722904,0.632,-0.13,0.688
1,p_stand,1482.772952,0.55,-0.226,0.806
1,p_stand,1482.823,0.75,-0.228,0.816
1,p_stand,1482.873048,0.864,-0.442,0.882
1,p_stand,1482.922904,0.352,-0.602,0.704
1,p_stand,1482.972952,0.236,-0.718,0.672
1,p_stand,1483.023,0.278,-0.412,0.88
1,p_stand,1483.073048,0.158,-0.562,0.828
1,p_stand,1483.122904,0.302,-0.418,0.754
1,p_stand,1483.172952,0.398,-0.706,0.824
1,p_stand,1483.223,0.472,-0.59,0.914
1,p_stand,1483.273048,0.408,-0.544,0.742
1,p_stand,1483.322904,0.432,-0.442,0.792
1,p_stand,1483.372952,0.448,-0.432,0.776
1,p_stand,1483.423,0.454,-0.378,0.782
1,p_stand,1483.473048,0.478,-0.57,0.904
1,p_stand,1483.522904,0.39,-0.49,0.798
1,p_stand,1483.572952,0.55,-0.362,0.846
1,p_stand,1483.623,0.51,-0.442,0.764
1,p_stand,1483.673048,0.53,-0.368,0.86
1,p_stand,1483.723904,0.568,-0.478,0.756
1,p_stand,1483.773952,0.558,-0.336,0.806
1,p_stand,1483.824,0.508,-0.386,0.774
1,p_stand,1483.874048,0.432,-0.45,0.886
1,p_stand,1483.923904,0.352,-0.53,0.824
1,p_stand,1483.973952,0.408,-0.538,0.832
1,p_stand,1484.024,0.358,-0.754,0.912
1,p_stand,1484.074048,0.594,-0.442,0.808
1,p_stand,1484.123904,0.422,-0.496,0.774
1,p_stand,1484.173952,0.454,-0.448,0.83
1,p_stand,1484.224,0.494,-0.402,0.85
1,p_stand,1484.274048,0.384,-0.304,0.706
1,p_stand,1484.323904,0.59,-0.116,0.904
1,p_stand,1484.373952,0.526,-0.292,0.856
1,p_stand,1484.424,0.558,-0.27,0.856
1,p_stand,1484.474048,0.52,-0.154,0.824
1,p_stand,1484.523904,0.608,0.018,0.872
1,p_stand,1484.573952,0.608,-0.08,0.856
1,p_stand,1484.624,0.58,-0.16,0.844
1,p_stand,1484.674048,0.572,-0.122,0.834
1,p_stand,1484.724904,0.666,-0.03,0.822
1,p_stand,1484.774952,0.656,0.11,0.736
1,p_stand,1484.825,0.524,-0.152,0.758
1,p_stand,1484.875048,0.478,-0.084,0.588
1,p_stand,1484.924904,0.71,-0.144,0.888
1,p_stand,1484.974952,0.574,-0.056,0.846
1,p_stand,1485.025,0.52,-0.27,0.66
1,p_stand,1485.075048,0.626,-0.016,0.968
1,p_stand,1485.124904,0.638,-0.098,0.992
1,p_stand,1485.174952,0.59,-0.234,0.934
1,p_stand,1485.225,0.59,-0.176,0.856
1,p_stand,1485.275048,0.638,-0.334,0.952
1,p_stand,1485.324904,0.614,-0.802,0.728
1,p_stand,1485.374952,0.56,-1.086,0.7
1,p_stand,1485.425,0.384,-0.002,0.69
1,p_stand,1485.475048,0.238,0.008,0.734
1,p_stand,1485.524904,0.418,-0.548,0.824
1,p_stand,1485.574952,0.368,-0.474,0.632
1,p_stand,1485.625,0.54,-0.696,0.832
1,p_stand,1485.675048,0.376,-0.28,0.706
1,p_stand,1485.724904,0.432,-0.67,0.644
1,p_stand,1485.774952,0.424,-0.558,0.744
1,p_stand,1485.825,0.6,-0.666,0.838
1,p_stand,1485.875048,0.54,-0.674,0.82
1,p_stand,1485.925904,0.444,-0.64,0.736
1,p_stand,1485.975952,0.432,-0.65,0.684
1,p_stand,1486.026,0.432,-0.656,0.692
1,p_stand,1486.076048,0.43,-0.51,0.644
1,p_stand,1486.125904,0.408,-0.754,0.692
1,p_stand,1486.175952,0.408,-0.592,0.704
1,p_stand,1486.226,0.412,-0.61,0.684
1,p_stand,1486.276048,0.344,-0.666,0.668
1,p_stand,1486.325904,0.368,-0.658,0.712
1,p_stand,1486.375952,0.44,-0.622,0.696
1,p_stand,1486.426,0.456,-0.68,0.648
1,p_stand,1486.476048,0.438,-0.66,0.624
1,p_stand,1486.525904,0.428,-0.64,0.578
1,p_stand,1486.575952,0.422,-0.744,0.576
1,p_stand,1486.626,0.56,-0.544,0.838
1,p_stand,1486.676048,0.444,-0.624,0.704
1,p_stand,1486.725904,0.514,-0.602,0.632
1,p_stand,1486.775952,0.524,-0.504,0.584
1,p_stand,1486.826,0.544,-0.666,0.576
1,p_stand,1486.876048,0.48,-0.62,0.8
1,p_stand,1486.926904,0.542,-0.686,0.78
1,p_stand,1486.976952,0.498,-0.634,0.658
1,p_stand,1487.027,0.486,-0.594,0.59
1,p_stand,1487.077048,0.528,-0.578,0.628
1,p_stand,1487.126904,0.52,-0.632,0.7
1,p_stand,1487.176952,0.524,-0.624,0.69
1,p_stand,1487.227,0.492,-0.634,0.656
1,p_stand,1487.277048,0.56,-0.528,0.632
1,p_stand,1487.326904,0.614,-0.622,0.542
1,p_stand,1487.376952,0.726,-0.574,0.494
1,p_stand,1487.427,0.732,-0.576,0.438
1,p_stand,1487.477048,0.568,-0.434,0.448
1,p_stand,1487.526904,0.364,-0.578,0.622
1,p_stand,1487.576952,0.316,-0.73,0.742
1,p_stand,1487.627,0.48,-1.074,0.71
1,p_stand,1487.677048,0.658,-0.44,1.054
1,p_stand,1487.726904,0.798,-1,0.696
1,p_stand,1487.776952,0.226,-0.586,0.734
1,p_stand,1487.827,0.158,-0.578,0.69
1,p_stand,1487.877048,0.024,-0.552,0.644
1,p_stand,1487.927904,-0.154,-0.562,0.48
1,p_stand,1487.977952,-0.068,-0.866,0.5
1,p_stand,1488.028,0.038,-1.176,0.048
1,p_stand,1488.078048,0.032,-0.804,-0.16
1,p_stand,1488.127904,0.526,-1.348,-0.072
1,p_stand,1488.177952,0.784,-0.872,-0.122
1,p_stand,1488.228,0.792,-0.944,-0.146
1,p_stand,1488.278048,0.928,-0.884,0.016
1,p_stand,1488.327904,1.008,-0.688,-0.094
1,p_stand,1488.377952,1.142,-0.522,0.004
1,p_stand,1488.428,0.96,-0.61,-0.05
1,p_stand,1488.478048,0.76,-0.708,-0.08
1,p_stand,1488.527904,0.87,-0.52,-0.08
1,p_stand,1488.577952,0.888,-0.56,-0.072
1,p_stand,1488.628,0.808,-0.77,-0.048
1,p_stand,1488.678048,0.824,-0.708,-0.072
1,p_stand,1488.727904,0.91,-0.772,0.172
1,p_stand,1488.777952,0.718,-0.794,0.134
1,p_stand,1488.828,0.63,-0.884,0.204
1,p_stand,1488.878048,0.248,-0.866,0.044
1,p_stand,1488.928904,0.05,-0.754,-0.242
1,p_stand,1488.978952,0.088,-1,-0.32
1,p_stand,1489.029,0.152,-0.786,-0.4
1,p_stand,1489.079048,0.204,-0.714,-0.568
1,p_stand,1489.128904,0.498,-0.686,-0.346
1,p_stand,1489.178952,0.54,-0.72,-0.244
1,p_stand,1489.229,0.332,-1.262,-0.282
1,p_stand,1489.279048,0.136,-0.84,-0.354
1,p_stand,1489.328904,0.062,-1.04,-0.57
1,p_stand,1489.378952,0.198,-0.542,-0.404
1,p_stand,1489.429,0.222,-0.896,-0.228
1,p_stand,1489.479048,0.326,-0.806,-0.194
1,p_stand,1489.528904,0.262,-0.752,-0.216
1,p_stand,1489.578952,0.376,-0.954,-0.1
1,p_stand,1489.629,0.4,-0.916,0.038
1,p_stand,1489.679048,0.268,-0.896,-0.168
1,p_stand,1489.728904,0.286,-1.04,-0.114
1,p_stand,1489.778952,0.352,-1.086,0.286
1,p_stand,1489.829,0.352,-1.088,0.016
1,p_stand,1489.879048,0.248,-1.104,0.056
1,p_stand,1489.929904,0.3,-0.77,-0.032
1,p_stand,1489.979952,0.28,-0.936,-0.184
1,p_stand,1490.03,0.326,-0.952,-0.216
1,p_stand,1490.080048,0.274,-0.976,-0.232
1,p_stand,1490.129904,0.182,-0.858,-0.222
1,p_stand,1490.179952,0.232,-0.974,-0.272
1,p_stand,1490.23,0.254,-0.922,-0.158
1,p_stand,1490.280048,0.188,-0.976,-0.194
1,p_stand,1490.329904,0.178,-1.038,-0.16
1,p_stand,1490.379952,0.206,-0.712,-0.136
1,p_stand,1490.43,0.222,-0.69,-0.212
1,p_stand,1490.480048,0.272,-0.81,-0.136
1,p_stand,1490.529904,0.176,-0.84,-0.354
1,p_stand,1490.579952,0.252,-0.962,-0.272
1,p_stand,1490.63,0.216,-0.894,-0.52
1,p_stand,1490.680048,0.156,-0.888,-0.532
1,p_stand,1490.729904,0.63,-0.692,-0.306
1,p_stand,1490.779952,0.268,-0.8,-0.648
1,p_stand,1490.83,0.424,-0.89,-0.456
1,p_stand,1490.880048,0.16,-0.714,-0.456
1,p_stand,1490.929904,0.278,-0.954,-0.574
1,p_stand,1490.979952,0.494,-0.74,-0.276
1,p_stand,1491.03,0.48,-0.912,-0.324
1,p_stand,1491.080048,0.434,-0.75,-0.234
1,p_stand,1491.130904,0.424,-0.864,-0.264
1,p_stand,1491.180952,0.386,-0.756,-0.314
1,p_stand,1491.231,0.416,-0.75,-0.272
1,p_stand,1491.281048,0.432,-0.814,-0.25
1,p_stand,1491.330904,0.45,-0.872,-0.178
1,p_stand,1491.380952,0.472,-0.826,-0.19
1,p_stand,1491.431,0.508,-0.736,-0.152
1,p_stand,1491.481048,0.566,-0.776,-0.158
1,p_stand,1491.530904,0.604,-1.104,0.076
1,p_stand,1491.580952,0.712,-0.744,0.204
1,p_stand,1491.631,0.726,-0.538,0.14
1,p_stand,1491.681048,0.78,-0.962,0.092
1,p_stand,1491.730904,0.606,-0.656,-0.05
1,p_stand,1491.780952,0.76,-0.76,0.012
1,p_stand,1491.831,0.704,-0.76,0.076
1,p_stand,1491.881048,0.7,-0.65,0.112
1,p_stand,1491.930904,0.688,-0.716,0.12
1,p_stand,1491.980952,0.702,-0.738,0.14
1,p_stand,1492.031,0.696,-0.616,0.194
1,p_stand,1492.081048,0.712,-0.734,0.206
1,p_stand,1492.131904,0.688,-0.714,0.242
1,p_stand,1492.181952,0.7,-0.67,0.252
1,p_stand,1492.232,0.702,-0.686,0.258
1,p_stand,1492.282048,0.648,-0.64,0.254
1,p_stand,1492.331904,0.664,-0.676,0.272
1,p_stand,1492.381952,0.638,-0.678,0.262
1,p_stand,1492.432,0.676,-0.648,0.262
1,p_stand,1492.482048,0.688,-0.656,0.284
1,p_stand,1492.531904,0.672,-0.666,0.268
1,p_stand,1492.581952,0.702,-0.696,0.348
1,p_stand,1492.632,0.736,-0.682,0.374
1,p_stand,1492.682048,0.77,-0.702,0.424
1,p_stand,1492.731904,0.736,-0.666,0.404
1,p_stand,1492.781952,0.728,-0.698,0.462
1,p_stand,1492.832,0.684,-0.664,0.422
1,p_stand,1492.882048,0.632,-0.706,0.402
1,p_stand,1492.931904,0.59,-0.686,0.344
1,p_stand,1492.981952,0.484,-0.736,0.296
1,p_stand,1493.032,0.398,-0.756,0.312
1,p_stand,1493.082048,0.286,-0.828,0.278
1,p_stand,1493.132904,0.194,-0.844,0.286
1,p_stand,1493.182952,0.076,-0.968,0.24
1,p_stand,1493.233,0.102,-0.98,0.2
1,unknown,1493.283048,0.208,-0.922,0.236
1,unknown,1493.332904,0.26,-0.984,0.238
1,unknown,1493.382952,0.22,-0.818,0.236
1,a_walk,1493.433,0.23,-0.944,0.224
1,a_walk,1493.483048,0.204,-0.84,0.208
1,a_walk,1493.532904,0.23,-0.832,0.182
1,a_walk,1493.582952,0.472,-0.9,0.112
1,a_walk,1493.633,0.608,-0.842,0.06
1,a_walk,1493.683048,0.694,-0.738,0.082
1,a_walk,1493.732904,0.718,-0.706,0.038
1,a_walk,1493.782952,0.894,-0.59,0.012
1,a_walk,1493.833,1.008,-0.552,0.014
1,a_walk,1493.883048,0.936,-0.474,0.078
1,a_walk,1493.932904,0.882,-0.558,0.028
1,a_walk,1493.982952,1.004,-0.894,0.128
1,a_walk,1494.033,0.624,-0.384,-0.05
1,a_walk,1494.083048,0.62,-1.01,-0.096
1,a_walk,1494.133904,0.47,-0.68,-0.04
1,a_walk,1494.183952,0.492,-0.824,0.286
1,a_walk,1494.234,0.706,-0.682,0.14
1,a_walk,1494.284048,0.972,-0.576,0.342
1,a_walk,1494.333904,0.662,-0.762,0.324
1,a_walk,1494.383952,0.654,-0.718,0.258
1,a_walk,1494.434,0.752,-0.69,0.262
1,a_walk,1494.484048,0.696,-0.306,0.224
1,a_walk,1494.533904,0.568,-1.23,0.056
1,a_walk,1494.583952,0.704,-0.686,0.046
1,a_walk,1494.634,0.646,-0.706,-0.026
1,a_walk,1494.684048,0.67,-0.794,-0.012
1,a_walk,1494.733904,0.86,-0.68,0.134
1,a_walk,1494.783952,1.208,-1.01,0.104
1,unknown,1494.834,0.752,-0.928,0.462
1,unknown,1494.884048,-0.122,-0.698,0.632
1,p_stand,1494.933904,-0.336,-0.718,0.71
1,p_stand,1494.983952,-0.19,-0.76,0.606
1,p_stand,1495.034,-0.164,-0.73,0.502
1,p_stand,1495.084048,0.05,-0.73,0.422
1,p_stand,1495.134904,0.076,-0.8,0.37
1,p_stand,1495.184952,0.13,-0.872,-0.09
1,p_stand,1495.235,0.686,-0.916,0.614
1,p_stand,1495.285048,0.396,-0.872,0.704
1,p_stand,1495.334904,0.144,-0.884,0.67
1,unknown,1495.384952,0.082,-1,0.448
1,unknown,1495.435,0.118,-0.996,0.224
1,a_walk,1495.485048,0.336,-0.81,0.364
1,a_walk,1495.534904,0.088,-0.754,0.414
1,a_walk,1495.584952,-0.158,-0.826,0.414
1,a_walk,1495.635,-0.272,-0.89,0.422
1,a_walk,1495.685048,-0.296,-0.884,0.43
1,a_walk,1495.734904,-0.288,-1.008,0.416
1,a_walk,1495.784952,-0.242,-0.936,0.448
1,a_walk,1495.835,-0.238,-0.986,0.408
1,a_walk,1495.885048,-0.25,-0.962,0.38
1,a_walk,1495.934904,-0.226,-0.944,0.36
1,a_walk,1495.984952,-0.25,-1.09,0.244
1,a_walk,1496.035,-0.158,-1.104,0.244
1,a_walk,1496.085048,-0.264,-0.978,0.248
1,a_walk,1496.134904,-0.318,-0.898,0.23
1,a_walk,1496.184952,-0.216,-0.954,0.092
1,a_walk,1496.235,-0.09,-0.93,0.062
1,a_walk,1496.285048,0.064,-0.922,0.048
1,a_walk,1496.335904,-0.002,-0.802,0.134
1,a_walk,1496.385952,0.056,-0.992,0.24
1,a_walk,1496.436,-0.068,-0.808,0.342
1,a_walk,1496.486048,-0.218,-0.926,0.526
1,a_walk,1496.535904,-0.194,-0.936,0.496
1,a_walk,1496.585952,-0.174,-0.87,0.454
1,a_walk,1496.636,-0.254,-0.882,0.446
1,a_walk,1496.686048,-0.34,-0.898,0.48
1,a_walk,1496.735904,-0.268,-0.946,0.42
1,a_walk,1496.785952,-0.218,-0.872,0.352
1,a_walk,1496.836,-0.264,-0.914,0.398
1,a_walk,1496.886048,-0.262,-0.824,0.44
1,a_walk,1496.935904,-0.292,-0.74,0.408
1,a_walk,1496.985952,-0.32,-0.722,0.444
1,a_walk,1497.036,-0.408,-0.952,0.338
1,a_walk,1497.086048,-0.388,-0.85,0.396
1,a_walk,1497.135904,-0.354,-0.84,0.398
1,a_walk,1497.185952,-0.4,-0.866,0.316
1,a_walk,1497.236,-0.404,-0.904,0.274
1,unknown,1497.286048,-0.34,-0.93,0.204
1,unknown,1497.336904,-0.424,-1.048,0.024
1,t_turn,1497.386952,-0.232,-0.928,0.176
1,t_turn,1497.437,-0.218,-0.922,0.092
1,t_turn,1497.487048,-0.282,-0.792,0.126
1,t_turn,1497.536904,-0.242,-0.872,0.06
1,t_turn,1497.586952,0.018,-1.076,0.508
1,t_turn,1497.637,0.096,-1.034,0.488
1,t_turn,1497.687048,0.344,-0.718,0.574
1,t_turn,1497.736904,0.376,-0.68,0.582
1,t_turn,1497.786952,0.142,-0.834,0.488
1,t_turn,1497.837,0.038,-0.948,0.34
1,t_turn,1497.887048,-0.016,-1,0.236
1,t_turn,1497.936904,-0.074,-1.086,0.22
1,t_turn,1497.986952,-0.116,-1.022,0.096
1,t_turn,1498.037,-0.128,-1.06,0.126
1,t_turn,1498.087048,-0.104,-1.038,0.158
1,t_turn,1498.136904,-0.088,-1.066,0.158
1,t_turn,1498.186952,-0.038,-1.04,0.188
1,t_turn,1498.237,0.038,-1.068,0.198
1,t_turn,1498.287048,0.094,-1.056,0.184
1,t_turn,1498.337904,0.112,-1.002,0.152
1,t_turn,1498.387952,0.102,-1.01,0.166
1,t_turn,1498.438,0.096,-1,0.182
1,t_turn,1498.488048,0.098,-1,0.176
1,t_turn,1498.537904,0.13,-0.978,0.194
1,t_turn,1498.587952,0.198,-0.944,0.174
1,t_turn,1498.638,0.216,-0.946,0.192
1,t_turn,1498.688048,0.236,-0.904,0.238
1,t_turn,1498.737904,0.248,-0.912,0.274
1,t_turn,1498.787952,0.248,-0.928,0.258
1,t_turn,1498.838,0.232,-0.922,0.28
1,t_turn,1498.888048,0.216,-0.922,0.286
1,t_turn,1498.937904,0.198,-0.964,0.286
1,t_turn,1498.987952,0.22,-0.952,0.278
1,t_turn,1499.038,0.236,-0.962,0.29
1,t_turn,1499.088048,0.23,-0.912,0.26
1,t_turn,1499.137904,0.21,-0.904,0.264
1,t_turn,1499.187952,0.23,-0.954,0.27
1,t_turn,1499.238,0.22,-0.942,0.286
1,t_turn,1499.288048,0.172,-0.946,0.332
1,t_turn,1499.338904,0.168,-0.922,0.342
1,t_turn,1499.388952,0.208,-0.922,0.322
1,t_turn,1499.439,0.226,-0.92,0.304
1,t_turn,1499.489048,0.228,-1.108,0.296
1,t_turn,1499.538904,0.23,-0.728,0.416
1,t_turn,1499.588952,0.192,-0.904,0.382
1,t_turn,1499.639,0.238,-0.894,0.386
1,t_turn,1499.689048,0.248,-0.9,0.39
1,t_turn,1499.738904,0.27,-0.842,0.428
1,t_turn,1499.788952,0.24,-0.932,0.408
1,t_turn,1499.839,0.268,-0.882,0.448
1,t_turn,1499.889048,0.27,-0.868,0.464
1,t_turn,1499.938904,0.286,-0.878,0.444
1,t_turn,1499.988952,0.28,-0.936,0.446
1,t_turn,1500.039,0.312,-0.91,0.438
1,t_turn,1500.089048,0.358,-0.866,0.456
1,t_turn,1500.138904,0.316,-0.852,0.45
1,t_turn,1500.188952,0.382,-0.884,0.432
1,t_turn,1500.239,0.368,-0.846,0.462
1,t_turn,1500.289048,0.262,-0.922,0.376
1,t_turn,1500.339904,0.304,-0.802,0.464
1,t_turn,1500.389952,0.288,-0.762,0.496
1,t_turn,1500.44,0.286,-0.73,0.464
1,t_turn,1500.490048,0.318,-0.858,0.398
1,t_turn,1500.539904,0.368,-0.85,0.424
1,t_turn,1500.589952,0.334,-0.776,0.414
1,t_turn,1500.64,0.32,-0.77,0.438
1,t_turn,1500.690048,0.312,-0.818,0.432
1,t_turn,1500.739904,0.286,-0.872,0.402
1,t_turn,1500.789952,0.27,-0.892,0.466
1,t_turn,1500.84,0.198,-0.924,0.498
1,t_turn,1500.890048,0.172,-0.968,0.64
1,t_turn,1500.939904,0.198,-0.946,0.636
1,t_turn,1500.989952,0.338,-0.874,0.518
1,t_turn,1501.04,0.42,-0.852,0.44
1,t_turn,1501.090048,0.494,-0.766,0.384
1,t_turn,1501.139904,0.486,-0.738,0.398
1,t_turn,1501.189952,0.478,-0.696,0.388
1,t_turn,1501.24,0.496,-0.698,0.448
1,t_turn,1501.290048,0.466,-0.712,0.408
1,t_turn,1501.339904,0.478,-0.738,0.428
1,t_turn,1501.389952,0.48,-0.784,0.402
1,t_turn,1501.44,0.49,-0.782,0.38
1,t_turn,1501.490048,0.496,-0.77,0.36
1,t_turn,1501.540904,0.504,-0.738,0.35
1,t_turn,1501.590952,0.524,-0.74,0.322
1,t_turn,1501.641,0.508,-0.75,0.326
1,t_turn,1501.691048,0.54,-0.702,0.29
1,t_turn,1501.740904,0.556,-0.728,0.27
1,t_turn,1501.790952,0.678,-0.746,0.21
